customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0000970,4/23/2024 15:15,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0000971,5/8/2024 23:59,EU,GBP,SOHO,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000972,7/13/2025 8:55,,USD,SOHO,Affiliate,35-44,United States,39.8283,-98.5795
CUST0000973,3/19/2025 17:15,APAC,USD,SMB,Social,18-24,Philippines,12.8797,121.774
CUST0000974,4/8/2025 14:41,,USD,SMB,Email,55+,United States,39.8283,-98.5795
CUST0000975,11/13/2024 17:57,EU,EUR,SOHO,Organic,45-54,France,46.2276,2.2137
CUST0000976,6/24/2024 9:09,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000977,4/3/2024 13:18,LATAM,USD,Consumer,Organic,25-34,Brazil,-14.235,-51.9253
CUST0000978,11/5/2024 9:54,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000979,9/22/2024 11:38,,USD,Consumer,Retail Media,55+,United States,39.8283,-98.5795
CUST0000980,7/5/2025 15:21,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000981,4/17/2024 17:02,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0000982,1/8/2024 8:33,,USD,SMB,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000983,3/27/2024 13:43,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0000984,3/17/2025 9:58,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000985,5/9/2025 21:16,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000986,4/19/2025 4:02,EU,EUR,Consumer,Organic,25-34,Spain,40.4637,-3.7492
CUST0000987,1/1/2024 18:47,EU,EUR,Consumer,Email,35-44,Germany,51.1657,10.4515
CUST0000988,4/12/2025 18:13,EU,EUR,SMB,Affiliate,55+,Germany,51.1657,10.4515
CUST0000989,3/28/2024 18:59,EU,EUR,SMB,Email,55+,Germany,51.1657,10.4515
CUST0000990,9/27/2024 2:03,LATAM,USD,Consumer,Organic,25-34,Brazil,-14.235,-51.9253
CUST0000991,12/19/2024 15:26,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0000992,5/1/2024 3:23,EU,EUR,SOHO,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0000993,2/7/2025 11:52,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000994,5/23/2025 6:24,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0000995,8/15/2024 18:20,LATAM,USD,SMB,Organic,25-34,Brazil,-14.235,-51.9253
CUST0000996,2/4/2024 8:00,,USD,Consumer,Email,55+,United States,39.8283,-98.5795
CUST0000997,8/3/2025 11:43,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000998,2/12/2024 22:10,EU,EUR,SMB,Paid Search,45-54,Spain,40.4637,-3.7492
CUST0000999,1/24/2025 17:27,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0001000,5/7/2025 17:55,APAC,AUD,Consumer,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0001001,5/31/2025 19:42,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001002,3/8/2024 23:12,EU,GBP,Consumer,Social,45-54,United Kingdom,55.3781,-3.436
CUST0001003,11/21/2024 1:08,,USD,SMB,Organic,55+,Canada,56.1304,-106.3468
CUST0001004,2/6/2025 10:18,EU,EUR,Consumer,Email,25-34,Germany,51.1657,10.4515
CUST0001005,7/6/2025 17:41,EU,EUR,Consumer,Affiliate,45-54,Germany,51.1657,10.4515
CUST0001006,6/28/2024 20:43,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0001007,5/30/2024 15:10,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001008,4/23/2024 13:06,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0001009,6/1/2025 10:16,EU,EUR,Consumer,Organic,45-54,France,46.2276,2.2137
CUST0001010,8/9/2024 0:31,LATAM,USD,SMB,Organic,25-34,Brazil,-14.235,-51.9253
CUST0001011,3/13/2024 19:55,EU,EUR,Consumer,Organic,25-34,France,46.2276,2.2137
CUST0001012,4/21/2025 4:23,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001013,2/17/2025 17:44,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001014,7/4/2025 18:09,EU,EUR,Consumer,Paid Search,55+,Germany,51.1657,10.4515
CUST0001015,7/22/2024 2:16,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001016,5/31/2025 8:19,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0001017,9/16/2024 11:38,EU,GBP,SMB,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0001018,12/25/2024 6:31,LATAM,USD,Consumer,Paid Search,55+,Brazil,-14.235,-51.9253
CUST0001019,7/18/2025 10:12,APAC,AUD,SOHO,Social,45-54,Australia,-25.2744,133.7751
CUST0001020,1/28/2025 18:24,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0001021,2/11/2025 12:24,,USD,SMB,Affiliate,18-24,United States,39.8283,-98.5795
CUST0001022,6/22/2025 11:12,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0001023,3/13/2025 5:11,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001024,10/28/2024 23:08,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001025,10/18/2024 3:07,APAC,USD,Consumer,Social,55+,Philippines,12.8797,121.774
CUST0001026,5/1/2024 15:57,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0001027,3/9/2025 6:43,EU,GBP,SMB,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001028,6/24/2025 5:09,EU,GBP,Consumer,Affiliate,18-24,United Kingdom,55.3781,-3.436
CUST0001029,7/4/2025 0:25,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0001030,2/22/2025 2:02,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001031,5/1/2025 9:25,APAC,AUD,Consumer,Affiliate,55+,Australia,-25.2744,133.7751
CUST0001032,4/7/2024 8:38,APAC,AUD,SOHO,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0001033,5/8/2024 6:25,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0001034,7/6/2024 12:55,,USD,SOHO,Email,45-54,Canada,56.1304,-106.3468
CUST0001035,5/5/2024 13:31,,USD,Consumer,Affiliate,55+,United States,39.8283,-98.5795
CUST0001036,4/8/2025 9:22,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0001037,7/3/2024 6:58,EU,EUR,Consumer,Organic,25-34,France,46.2276,2.2137
CUST0001038,3/24/2025 12:08,EU,GBP,SMB,Social,18-24,United Kingdom,55.3781,-3.436
CUST0001039,9/20/2024 1:53,APAC,USD,Consumer,Affiliate,18-24,Philippines,12.8797,121.774
CUST0001040,2/15/2025 12:24,EU,EUR,Consumer,Affiliate,35-44,Netherlands,52.1326,5.2913
CUST0001041,5/11/2025 0:24,EU,EUR,SMB,Retail Media,18-24,Spain,40.4637,-3.7492
CUST0001042,4/16/2024 9:25,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0001043,4/20/2024 12:42,,USD,SMB,Organic,18-24,Canada,56.1304,-106.3468
CUST0001044,8/20/2025 18:09,EU,GBP,Enterprise,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001045,8/10/2025 10:01,EU,EUR,SMB,Email,25-34,Netherlands,52.1326,5.2913
CUST0001046,5/21/2024 18:19,EU,EUR,SOHO,Organic,25-34,France,46.2276,2.2137
CUST0001047,1/9/2025 12:51,LATAM,USD,Consumer,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0001048,2/3/2025 7:07,APAC,USD,Consumer,Email,35-44,Philippines,12.8797,121.774
CUST0001049,11/23/2024 5:35,,USD,SOHO,Organic,35-44,Canada,56.1304,-106.3468
CUST0001050,10/24/2024 8:35,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0001051,7/29/2025 18:44,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0001052,6/19/2024 17:52,EU,EUR,SOHO,Organic,18-24,Netherlands,52.1326,5.2913
CUST0001053,8/8/2024 6:49,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0001054,12/17/2024 7:53,EU,EUR,SMB,Email,18-24,Netherlands,52.1326,5.2913
CUST0001055,4/30/2025 7:16,EU,GBP,SMB,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001056,7/10/2024 3:27,EU,EUR,SMB,Email,35-44,France,46.2276,2.2137
CUST0001057,3/22/2025 21:21,APAC,USD,SOHO,Social,25-34,Philippines,12.8797,121.774
CUST0001058,3/15/2024 11:54,APAC,AUD,SMB,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0001059,3/12/2025 9:08,EU,GBP,SOHO,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0001060,11/1/2024 5:48,EU,GBP,Consumer,Social,55+,United Kingdom,55.3781,-3.436
CUST0001061,4/14/2024 19:50,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0001062,8/24/2024 15:28,,USD,SMB,Social,35-44,Canada,56.1304,-106.3468
CUST0001063,3/17/2025 17:52,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0001064,5/10/2024 2:46,APAC,USD,Consumer,Organic,55+,Philippines,12.8797,121.774
CUST0001065,7/25/2024 3:21,EU,EUR,Consumer,Paid Search,55+,Netherlands,52.1326,5.2913
CUST0001066,4/15/2025 7:57,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0001067,5/12/2024 10:09,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0001068,10/24/2024 12:41,EU,GBP,SMB,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0001069,12/25/2024 10:26,EU,EUR,SMB,Email,25-34,Germany,51.1657,10.4515
CUST0001070,2/5/2024 19:30,LATAM,USD,Consumer,Organic,35-44,Brazil,-14.235,-51.9253
CUST0001071,7/8/2025 1:13,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0001072,10/31/2024 19:54,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0001073,9/20/2024 11:09,EU,GBP,SOHO,Social,35-44,United Kingdom,55.3781,-3.436
CUST0001074,8/15/2024 6:41,EU,GBP,Consumer,Affiliate,45-54,United Kingdom,55.3781,-3.436
CUST0001075,11/10/2024 0:40,EU,GBP,SOHO,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0001076,1/27/2025 20:26,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0001077,11/12/2024 20:13,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0001078,7/25/2024 2:28,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0001079,2/19/2025 15:37,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001080,1/7/2025 21:01,EU,EUR,Consumer,Affiliate,25-34,Germany,51.1657,10.4515
CUST0001081,5/6/2025 12:42,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0001082,7/7/2024 5:44,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0001083,3/28/2025 23:51,EU,GBP,SMB,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0001084,1/26/2025 4:39,,USD,SMB,Email,25-34,United States,39.8283,-98.5795
CUST0001085,6/3/2025 20:21,,USD,SMB,Paid Search,45-54,United States,39.8283,-98.5795
CUST0001086,7/11/2024 6:37,,USD,SMB,Social,25-34,United States,39.8283,-98.5795
CUST0001087,4/7/2024 1:29,APAC,USD,Consumer,Email,35-44,Philippines,12.8797,121.774
CUST0001088,7/9/2025 17:20,APAC,USD,Consumer,Email,25-34,Philippines,12.8797,121.774
CUST0001089,1/24/2025 2:32,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0001090,6/26/2024 0:57,APAC,USD,SMB,Paid Search,45-54,Philippines,12.8797,121.774
CUST0001091,8/19/2025 20:49,,USD,Enterprise,Social,25-34,Canada,56.1304,-106.3468
CUST0001092,1/13/2025 7:31,EU,GBP,Consumer,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0001093,4/3/2024 1:36,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0001094,2/3/2025 9:48,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0001095,9/28/2024 12:12,,USD,SOHO,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001096,7/23/2024 1:33,APAC,AUD,SOHO,Organic,35-44,Australia,-25.2744,133.7751
CUST0001097,3/2/2024 21:23,,USD,Consumer,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0001098,4/17/2024 2:25,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0001099,1/1/2025 21:21,,USD,SOHO,Organic,25-34,Canada,56.1304,-106.3468
CUST0001100,3/31/2025 14:28,APAC,USD,SOHO,Organic,25-34,Philippines,12.8797,121.774
CUST0001101,6/3/2024 18:12,EU,EUR,Consumer,Organic,18-24,Germany,51.1657,10.4515
CUST0001102,10/30/2024 10:18,,USD,SMB,Affiliate,45-54,Canada,56.1304,-106.3468
CUST0001103,5/19/2025 0:42,EU,GBP,Consumer,Retail Media,45-54,United Kingdom,55.3781,-3.436
CUST0001104,2/8/2025 18:00,APAC,AUD,SOHO,Email,25-34,Australia,-25.2744,133.7751
CUST0001105,3/7/2024 14:00,,USD,SOHO,Organic,25-34,Canada,56.1304,-106.3468
CUST0001106,1/7/2024 14:47,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0001107,9/2/2024 23:49,APAC,AUD,Consumer,Paid Search,55+,Australia,-25.2744,133.7751
CUST0001108,5/4/2025 22:02,,USD,SOHO,Organic,45-54,United States,39.8283,-98.5795
CUST0001109,2/25/2025 12:10,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0001110,2/26/2024 19:37,EU,GBP,SMB,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0001111,4/13/2025 0:08,,USD,SOHO,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0001112,3/26/2024 21:43,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0001113,2/13/2024 11:52,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0001114,4/11/2024 18:08,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001115,10/4/2024 15:26,EU,EUR,SOHO,Paid Search,45-54,Netherlands,52.1326,5.2913
CUST0001116,5/4/2025 20:05,APAC,USD,Consumer,Organic,35-44,Philippines,12.8797,121.774
CUST0001117,4/29/2025 7:59,LATAM,USD,SOHO,Email,25-34,Brazil,-14.235,-51.9253
CUST0001118,8/18/2024 16:30,,USD,SMB,Retail Media,35-44,Canada,56.1304,-106.3468
CUST0001119,4/23/2025 14:19,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001120,5/14/2024 18:13,,USD,SOHO,Paid Search,55+,United States,39.8283,-98.5795
CUST0001121,5/23/2025 10:18,EU,EUR,Consumer,Social,25-34,Germany,51.1657,10.4515
CUST0001122,12/29/2024 22:22,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0001123,4/3/2024 21:21,,USD,Enterprise,Retail Media,35-44,Canada,56.1304,-106.3468
CUST0001124,8/7/2024 12:43,APAC,USD,Enterprise,Organic,35-44,Philippines,12.8797,121.774
CUST0001125,5/20/2024 11:46,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001126,10/4/2024 22:13,APAC,USD,SMB,Paid Search,55+,Philippines,12.8797,121.774
CUST0001127,9/11/2024 10:20,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0001128,1/15/2025 11:44,APAC,AUD,Consumer,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0001129,12/12/2024 20:25,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0001130,5/3/2024 23:56,,USD,SMB,Paid Search,18-24,United States,39.8283,-98.5795
CUST0001131,7/30/2025 14:46,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0001132,8/14/2025 15:31,APAC,AUD,Consumer,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0001133,4/22/2024 18:10,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001134,7/3/2025 22:45,EU,GBP,SOHO,Organic,55+,United Kingdom,55.3781,-3.436
CUST0001135,8/25/2025 8:42,EU,EUR,Consumer,Social,35-44,Netherlands,52.1326,5.2913
CUST0001136,11/21/2024 19:47,EU,EUR,Consumer,Paid Search,35-44,Spain,40.4637,-3.7492
CUST0001137,2/11/2024 18:42,APAC,USD,Consumer,Email,25-34,Philippines,12.8797,121.774
CUST0001138,4/3/2024 7:07,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0001139,4/10/2025 4:36,EU,EUR,SOHO,Organic,35-44,Germany,51.1657,10.4515
CUST0001140,7/29/2024 4:53,,USD,Consumer,Email,35-44,Canada,56.1304,-106.3468
CUST0001141,7/17/2024 15:43,EU,EUR,SOHO,Paid Search,45-54,France,46.2276,2.2137
CUST0001142,8/15/2024 9:29,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001143,12/1/2024 7:52,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0001144,5/21/2024 12:04,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0001145,8/18/2025 4:29,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001146,3/1/2024 15:05,EU,EUR,Consumer,Paid Search,35-44,Germany,51.1657,10.4515
CUST0001147,1/14/2024 3:32,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001148,1/25/2024 22:49,,USD,SMB,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001149,5/12/2024 8:03,APAC,AUD,Consumer,Retail Media,18-24,Australia,-25.2744,133.7751
CUST0001150,1/3/2025 3:38,EU,GBP,SOHO,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0001151,2/2/2025 11:13,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0001152,4/13/2024 3:14,,USD,Consumer,Retail Media,18-24,United States,39.8283,-98.5795
CUST0001153,3/6/2024 10:56,,USD,Consumer,Affiliate,55+,United States,39.8283,-98.5795
CUST0001154,3/20/2025 18:27,APAC,AUD,SOHO,Email,25-34,Australia,-25.2744,133.7751
CUST0001155,3/11/2025 9:22,EU,GBP,SOHO,Organic,55+,United Kingdom,55.3781,-3.436
CUST0001156,1/4/2025 20:46,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0001157,3/21/2024 8:07,EU,EUR,Consumer,Affiliate,55+,Germany,51.1657,10.4515
CUST0001158,7/2/2024 18:11,APAC,USD,Consumer,Paid Search,18-24,Philippines,12.8797,121.774
CUST0001159,4/19/2024 9:20,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0001160,5/21/2025 3:12,EU,GBP,Consumer,Paid Search,55+,United Kingdom,55.3781,-3.436
CUST0001161,3/31/2024 11:28,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0001162,7/6/2025 3:14,EU,GBP,Consumer,Affiliate,18-24,United Kingdom,55.3781,-3.436
CUST0001163,7/22/2024 18:49,EU,EUR,Consumer,Affiliate,45-54,Germany,51.1657,10.4515
CUST0001164,3/22/2024 6:31,EU,EUR,Consumer,Organic,35-44,France,46.2276,2.2137
CUST0001165,6/13/2025 18:50,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0001166,4/6/2024 15:47,,USD,Consumer,Email,18-24,United States,39.8283,-98.5795
CUST0001167,3/25/2025 12:03,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001168,4/19/2025 23:18,EU,EUR,Consumer,Affiliate,25-34,Germany,51.1657,10.4515
CUST0001169,8/11/2024 20:08,EU,EUR,Consumer,Email,55+,Spain,40.4637,-3.7492
CUST0001170,2/28/2025 1:56,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001171,3/2/2024 20:57,LATAM,USD,Consumer,Email,35-44,Brazil,-14.235,-51.9253
CUST0001172,5/15/2024 5:33,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0001173,7/31/2025 6:11,LATAM,USD,Consumer,Paid Search,45-54,Brazil,-14.235,-51.9253
CUST0001174,3/20/2025 21:15,APAC,USD,Consumer,Paid Search,35-44,Philippines,12.8797,121.774
CUST0001175,2/12/2024 14:34,EU,GBP,SMB,Retail Media,45-54,United Kingdom,55.3781,-3.436
CUST0001176,3/17/2025 23:38,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001177,1/31/2024 4:44,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0001178,7/23/2024 18:17,,USD,SOHO,Affiliate,35-44,United States,39.8283,-98.5795
CUST0001179,1/12/2024 0:59,,USD,Consumer,Organic,18-24,Canada,56.1304,-106.3468
CUST0001180,5/25/2025 19:00,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001181,7/30/2025 14:31,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0001182,1/8/2025 23:20,EU,EUR,SMB,Organic,25-34,France,46.2276,2.2137
CUST0001183,4/24/2025 20:38,APAC,USD,Consumer,Email,25-34,Philippines,12.8797,121.774
CUST0001184,4/25/2024 22:19,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0001185,8/21/2024 4:19,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0001186,5/14/2024 14:49,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0001187,8/9/2025 12:55,APAC,USD,Consumer,Social,18-24,Philippines,12.8797,121.774
CUST0001188,12/3/2024 1:35,APAC,AUD,SOHO,Social,45-54,Australia,-25.2744,133.7751
CUST0001189,11/5/2024 1:53,,USD,Consumer,Social,55+,United States,39.8283,-98.5795
CUST0001190,6/5/2025 0:01,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0001191,6/29/2024 9:42,,USD,SOHO,Email,25-34,United States,39.8283,-98.5795
CUST0001192,6/15/2025 18:55,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0001193,7/3/2025 5:31,APAC,USD,SOHO,Organic,35-44,Philippines,12.8797,121.774
CUST0001194,4/19/2024 21:56,,USD,Enterprise,Retail Media,35-44,Canada,56.1304,-106.3468
CUST0001195,12/18/2024 5:49,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0001196,6/11/2024 10:22,EU,EUR,Consumer,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0001197,6/13/2025 10:57,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0001198,12/31/2024 5:33,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0001199,7/3/2025 7:00,EU,EUR,SMB,Social,25-34,Netherlands,52.1326,5.2913
CUST0001200,4/29/2024 11:02,EU,EUR,Consumer,Email,18-24,Germany,51.1657,10.4515
CUST0001201,7/10/2024 15:45,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0001202,4/20/2025 19:00,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0001203,5/4/2024 10:10,,USD,SMB,Email,35-44,United States,39.8283,-98.5795
CUST0001204,4/23/2024 11:03,,USD,Consumer,Affiliate,55+,United States,39.8283,-98.5795
CUST0001205,3/11/2024 13:38,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0001206,1/2/2025 8:14,,USD,SOHO,Social,55+,Canada,56.1304,-106.3468
CUST0001207,6/27/2025 18:49,APAC,USD,SMB,Organic,35-44,Philippines,12.8797,121.774
CUST0001208,4/22/2025 12:58,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0001209,3/28/2024 18:29,EU,EUR,Consumer,Social,45-54,Netherlands,52.1326,5.2913
CUST0001210,8/18/2024 10:07,EU,EUR,Consumer,Affiliate,35-44,Spain,40.4637,-3.7492
CUST0001211,3/31/2025 15:29,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0001212,3/11/2025 7:52,EU,GBP,Consumer,Social,45-54,United Kingdom,55.3781,-3.436
CUST0001213,9/17/2024 1:14,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0001214,3/3/2024 11:21,APAC,AUD,SMB,Email,35-44,Australia,-25.2744,133.7751
CUST0001215,7/8/2024 23:18,APAC,USD,Enterprise,Organic,45-54,Philippines,12.8797,121.774
CUST0001216,5/14/2024 7:57,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001217,7/11/2024 15:19,,USD,SOHO,Email,35-44,Canada,56.1304,-106.3468
CUST0001218,5/3/2024 17:05,APAC,AUD,SMB,Social,45-54,Australia,-25.2744,133.7751
CUST0001219,5/22/2025 10:28,EU,GBP,SOHO,Retail Media,25-34,United Kingdom,55.3781,-3.436
CUST0001220,11/27/2024 4:25,EU,EUR,Consumer,Affiliate,18-24,France,46.2276,2.2137
CUST0001221,4/23/2024 18:06,EU,EUR,Consumer,Social,45-54,Germany,51.1657,10.4515
CUST0001222,1/21/2024 21:31,,USD,SMB,Retail Media,18-24,United States,39.8283,-98.5795
CUST0001223,3/4/2025 0:53,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0001224,4/6/2025 22:17,,USD,SMB,Paid Search,55+,United States,39.8283,-98.5795
CUST0001225,4/8/2024 13:11,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0001226,6/6/2025 0:39,,USD,SOHO,Paid Search,18-24,United States,39.8283,-98.5795
CUST0001227,5/14/2024 11:23,EU,EUR,Consumer,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0001228,6/23/2024 2:43,EU,GBP,SOHO,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0001229,11/7/2024 0:51,APAC,AUD,Consumer,Organic,55+,Australia,-25.2744,133.7751
CUST0001230,3/4/2024 22:53,EU,EUR,SMB,Paid Search,35-44,France,46.2276,2.2137
CUST0001231,8/29/2025 14:50,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0001232,1/26/2024 23:31,APAC,USD,Consumer,Retail Media,35-44,Philippines,12.8797,121.774
CUST0001233,8/21/2024 6:36,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0001234,11/16/2024 13:17,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001235,5/29/2024 13:05,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0001236,7/24/2025 9:32,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0001237,3/30/2024 10:21,,USD,SMB,Email,45-54,United States,39.8283,-98.5795
CUST0001238,9/19/2024 10:31,EU,EUR,Consumer,Email,25-34,Germany,51.1657,10.4515
